event,barcode,charge,pt,d0
3296,10001,-1,14253,-41.8482
3297,10001,-1,8188.18,-97.9068
3298,10001,-1,5857.11,-26.0917
3299,10001,-1,8348.01,88.9902
3300,10001,-1,5152.49,-54.0804
3301,10001,-1,6648.4,-33.1471
3302,10001,-1,5136,-61.1118
3303,10001,-1,9393.64,-51.8517
3304,10001,-1,10146.3,-74.0871
3305,10001,-1,33775.2,-78.5876
3306,10001,-1,31183.5,-55.1558
3307,10001,-1,5128.52,71.2737
3308,10001,-1,83530.7,71.7034
3309,10001,-1,5831.72,-71.0126
3310,10001,1,25651,-94.4155
3311,10001,1,10056.8,-80.4923
3312,10001,1,19809.4,-46.9629
3313,10001,1,37170.9,-62.4213
3314,10001,1,69066.7,13.7616
3315,10001,-1,27344.4,82.5166
3316,10001,1,20935,-55.0085
3317,10001,1,15003.8,-26.3433
3318,10001,-1,5067.04,50.1654
3319,10001,1,5482.41,33.1589
3320,10001,1,8442.13,22.1879
3321,10001,1,6666.87,-11.9395
3322,10001,1,9154.21,-38.2832
3323,10001,1,12307.6,44.5086
3324,10001,-1,9335.84,-12.468
3325,10001,-1,46451.1,-60.6286
3326,10001,-1,6881.51,42.2223
3327,10001,-1,24835.7,-12.8269
3328,10001,-1,5923.06,-54.0237
3329,10001,-1,9563.73,96.8144
3330,10001,-1,5113.62,-20.6181
3331,10001,-1,40216.1,79.482
3332,10001,-1,12664.9,87.7486
3333,10001,1,5336.59,23.7083
3334,10001,1,157221,70.475
3335,10001,-1,7698.5,-95.0157
3336,10001,-1,28094,66.9148
3337,10001,1,23936.8,75.6759
3338,10001,-1,16717.1,-21.3238
3339,10001,-1,6103.92,-96.5373
3340,10001,1,5768.82,-40.7537
3341,10001,-1,7977.01,-61.9395
3342,10001,1,6958.24,-8.705
3343,10001,-1,11518.6,78.8327
3344,10001,1,5271.21,29.4376
3345,10001,-1,23034.6,-66.5288
3346,10001,1,12861.7,-27.9901
3347,10001,1,7756.27,-16.6238
3348,10001,-1,5741.1,-93.0105
3349,10001,1,5097.17,-97.1589
3350,10001,-1,6313.71,4.52747
3351,10001,-1,12850.7,-0.947137
3352,10001,1,39814.5,-30.6784
3353,10001,-1,15537.2,2.17628
3354,10001,1,80867.8,-69.6315
3355,10001,-1,6454.45,4.90829
3356,10001,1,16466.2,67.2346
3357,10001,-1,7796.34,57.8518
3358,10001,-1,20083.6,65.7696
3359,10001,-1,6262.13,-92.8498
3360,10001,-1,11708.5,1.79056
3361,10001,-1,27923.6,27.7176
3362,10001,-1,7462.29,-2.28979
3363,10001,1,7617.04,-73.7566
3364,10001,1,5408.94,73.3204
3365,10001,-1,9327.16,16.0697
3366,10001,1,16319.5,-52.0309
3367,10001,1,5776.26,-88.9656
3368,10001,1,6165.7,-57.9183
3369,10001,1,377498,-68.108
3370,10001,1,5066.48,77.6735
3371,10001,1,19257.8,-92.6899
3372,10001,1,5643.8,-79.2248
3373,10001,-1,12174.1,-2.94151
3374,10001,-1,10504.9,-22.2774
3375,10001,-1,45644.3,95.3352
3376,10001,-1,43921.9,75.6711
3377,10001,1,5698.09,-1.8173
3378,10001,-1,5729.86,62.328
3379,10001,1,11251.1,-10.2253
3380,10001,1,10926.6,-42.8704
3381,10001,1,8608.76,98.165
3382,10001,1,14378.9,-73.6889
3383,10001,-1,6057.99,73.5082
3384,10001,-1,28456.3,-84.6856
3385,10001,-1,6545.2,23.6121
3386,10001,1,12380.9,-61.7675
3387,10001,-1,16826.8,-56.0063
3388,10001,-1,8998.48,74.6651
3389,10001,-1,6256.7,48.4076
3390,10001,1,5799.87,-79.0555
3391,10001,1,18579.7,83.2093
3392,10001,-1,8829.17,-6.14734
3393,10001,1,9199.53,87.551
3394,10001,-1,6191.18,-39.4669
3395,10001,-1,8153.31,-25.4263
3396,10001,-1,11558,78.7415
3397,10001,-1,36995.4,-61.0529
3398,10001,1,7797.77,-99.1724
3399,10001,-1,10913.4,81.6439
3400,10001,-1,13976.7,-53.4079
3401,10001,1,5529.32,-63.2971
3402,10001,1,8960.73,58.8288
3403,10001,1,6369.71,-94.692
3404,10001,-1,7687.9,-9.50149
3405,10001,-1,10975.4,8.91592
3406,10001,-1,16969.8,-34.6881
3407,10001,1,21800,-56.2667
3408,10001,-1,10011.8,-97.1832
3409,10001,-1,23757.6,-42.2415
3410,10001,-1,14406.2,77.6445
3411,10001,-1,6370.03,98.5519
3412,10001,-1,7432.29,96.6034
3413,10001,-1,26836.6,-49.055
3414,10001,1,7397.61,21.6831
3415,10001,-1,69586.2,93.5209
3416,10001,-1,40500.1,33.226
3417,10001,-1,27878.4,-85.6628
3418,10001,-1,12724.9,-13.2687
3419,10001,-1,5686.33,-74.073
3420,10001,1,5083.54,-13.0912
3421,10001,1,23328.2,-20.7749
3422,10001,1,5920.75,-38.3697
3423,10001,1,5755.84,-41.4677
3424,10001,1,8406.17,41.6513
3425,10001,-1,39695.2,-57.0247
3426,10001,1,5747.91,8.38412
3427,10001,-1,6344.2,-11.9707
3428,10001,1,34078.4,-72.4918
3429,10001,1,49227.8,92.6864
3430,10001,-1,13289,-84.0157
3431,10001,1,6082.29,7.33034
3432,10001,-1,5056.24,1.99692
3433,10001,1,6299.39,11.9333
3434,10001,1,5487.51,-21.6114
3435,10001,1,7649.63,-96.3666
3436,10001,1,8585,28.0786
3437,10001,1,5972.45,47.8194
3438,10001,1,24160.6,61.6375
3439,10001,-1,5162.25,-85.5497
3440,10001,-1,13388.1,57.771
3441,10001,1,10369.5,30.1064
3442,10001,1,13662.6,-15.2333
3443,10001,1,5703.67,21.2568
3444,10001,-1,9697.12,-23.8337
3445,10001,-1,11666.7,-87.8073
3446,10001,1,41081.8,-57.0606
3447,10001,-1,13979.3,22.3663
3448,10001,-1,37037.9,-9.09338
3449,10001,-1,8610.11,-90.0037
3450,10001,-1,5539.99,-88.0758
3451,10001,-1,6150.97,-67.6153
3452,10001,1,5004.18,92.4325
3453,10001,1,5095.36,52.8346
3454,10001,1,10901.8,43.9704
3455,10001,-1,8494.13,-15.3073
3456,10001,-1,12647.1,-19.3364
3457,10001,-1,17519.8,11.4833
3458,10001,-1,11201.5,54.1843
3459,10001,1,48896.3,-79.8085
3460,10001,-1,5159.27,-62.6562
3461,10001,-1,8672.54,71.4622
3462,10001,1,51526.5,-22.9852
3463,10001,-1,12726.9,-81.6813
3464,10001,1,6452.98,9.10173
3465,10001,1,7199.99,13.4347
3466,10001,1,11629.2,74.499
3467,10001,-1,7003.56,-18.3222
3468,10001,-1,5388.88,-76.7245
3469,10001,-1,6335.47,-21.5971
3470,10001,-1,32156.3,-19.0988
3471,10001,-1,6049.9,24.9035
3472,10001,-1,11845.8,-24.5857
3473,10001,1,49036.6,51.2947
3474,10001,1,7661.52,28.9409
3475,10001,1,21779.7,70.1515
3476,10001,-1,16501.6,-0.139406
3477,10001,1,12945.9,48.2533
3478,10001,-1,17222,-49.7656
3479,10001,1,99443,34.2762
3480,10001,1,9455.62,-3.31236
3481,10001,1,12544.2,21.2694
3482,10001,1,19024.3,-72.7246
3483,10001,1,5168.64,68.5588
3484,10001,-1,6429.8,54.2152
3485,10001,-1,6141.57,-64.9424
3486,10001,-1,10938.2,-89.6447
3487,10001,-1,6549.28,-16.0921
3488,10001,-1,30568.7,-14.9424
3489,10001,1,8683.31,29.3419
3490,10001,1,84660.8,60.7664
3491,10001,1,6363.94,65.7293
3492,10001,-1,57970.5,-4.74879
3493,10001,1,5683.36,-14.7605
3494,10001,1,8668.04,0.78482
3495,10001,1,5986.14,-19.376
3496,10001,1,5253.69,-44.172
3497,10001,-1,5421.73,67.1829
3498,10001,-1,27219.1,26.1216
3499,10001,-1,6515.99,-55.9605
3500,10001,1,7740.2,-26.2942
3501,10001,1,16158.9,58.6565
3502,10001,1,5477.59,-90.3903
3503,10001,-1,7426.63,73.7803
3504,10001,1,19926.8,-70.9998
3505,10001,1,17232.3,67.5742
3506,10001,1,25763.1,39.4247
3507,10001,1,7030.61,-59.3132
3508,10001,-1,7186.65,-1.70688
3509,10001,1,28688.6,-82.8427
3510,10001,1,6460.15,0.658257
3511,10001,-1,13381.9,29.1266
3512,10001,1,70150.8,-28.2253
3513,10001,-1,7198.17,-60.0409
3514,10001,1,7802.02,59.2137
3515,10001,-1,99830.3,-28.0757
3516,10001,-1,6345.45,37.7054
3517,10001,1,8746.44,23.2121
3518,10001,-1,10981.6,71.6448
3519,10001,-1,14286.7,40.5839
3520,10001,1,7462.89,-89.3675
3521,10001,1,47857.2,-44.0809
3522,10001,-1,8580.4,-56.3007
3523,10001,-1,13783.3,-19.4098
3524,10001,1,13062.4,95.1834
3525,10001,1,11909.9,85.4056
3526,10001,-1,7122.43,-33.9185
3527,10001,1,6690.33,8.46097
3528,10001,1,11575.6,28.7958
3529,10001,-1,13711.5,1.93722
3530,10001,1,12569.4,48.3924
3531,10001,1,9294.14,-61.1175
3532,10001,1,15609.8,16.0644
3533,10001,-1,5212.95,68.4986
3534,10001,-1,134490,72.9906
3535,10001,-1,12197.5,-59.595
3536,10001,1,5033.84,-16.9566
3537,10001,1,14586.6,10.7155
3538,10001,-1,14335.8,-75.9191
3539,10001,1,5141.35,49.5703
3540,10001,-1,7942.6,-58.6784
3541,10001,-1,52351.5,-45.3556
3542,10001,1,20836.9,-95.7829
3543,10001,1,15079.5,97.9776
3544,10001,-1,57140.6,-91.9295
3545,10001,1,9080.36,-45.3021
3546,10001,1,17593.9,-50.8205
3547,10001,1,5944.76,12.27
3548,10001,-1,8738.45,-10.8281
3549,10001,-1,5322.35,81.533
3550,10001,1,6129.47,27.2375
3551,10001,1,13124,30.7315
3552,10001,-1,65290.3,91.6036
3553,10001,1,22263,-89.8231
3554,10001,1,6461.35,14.6986
3555,10001,1,10262.1,17.3921
3556,10001,-1,13222.3,-22.9643
3557,10001,-1,8519.97,3.42141
3558,10001,-1,8149.33,-69.2207
3559,10001,-1,6513.19,78.3428
3560,10001,1,12355.5,-94.9905
3561,10001,1,5104.97,-0.669409
3562,10001,-1,142843,-56.2152
3563,10001,1,14274.7,26.1699
3564,10001,-1,12139.7,53.5283
3565,10001,-1,12853.4,-89.5657
3566,10001,-1,22359.1,-74.2927
3567,10001,-1,6106.21,39.324
3568,10001,-1,5548.33,24.7186
3569,10001,-1,13146.1,20.8863
3570,10001,1,49484.5,-76.2514
3571,10001,1,8575.84,-1.85501
3572,10001,-1,12077.5,64.0169
3573,10001,-1,5232.18,-30.955
3574,10001,-1,20553.1,55.353
3575,10001,1,6303.06,85.307
3576,10001,1,7991.37,6.36595
3577,10001,-1,8149.26,-21.0837
3578,10001,-1,5404.81,-72.7762
3579,10001,-1,5477.25,24.4391
3580,10001,1,5285.85,43.0232
3581,10001,1,176853,-51.3492
3582,10001,1,5975.24,-12.1908
3583,10001,1,44114.2,61.9425
3584,10001,1,13822,78.0297
3585,10001,1,6059.93,-2.68916
3586,10001,-1,6109.49,-30.136
3587,10001,1,74393,74.5214
3588,10001,-1,12864,78.5282
3589,10001,-1,33363.5,70.8808
3590,10001,-1,11440.4,-49.8633
3591,10001,1,14161.7,86.731
3592,10001,1,11333.7,11.3324
3593,10001,-1,5126.72,-70.5206
3594,10001,1,5344.05,99.8799
3595,10001,-1,5034.91,-34.9483
3596,10001,1,40548.6,40.4314
3597,10001,1,19093,-60.1426
3598,10001,1,6211.06,98.8122
3599,10001,-1,12327.1,-42.66
3600,10001,-1,5801.15,-98.6371
3601,10001,-1,244656,-61.8169
3602,10001,-1,9558.76,-94.6354
3603,10001,1,7152.1,-86.3409
3604,10001,1,5366.06,41.3357
3605,10001,-1,5486.83,-51.55
3606,10001,-1,74433.7,-48.1925
3607,10001,1,20114.7,56.0316
3608,10001,-1,5013.15,-20.17
3609,10001,1,10262,-31.1945
3610,10001,1,52317.9,12.3856
3611,10001,-1,5036.04,-34.502
3612,10001,-1,12504.3,-65.9983
3613,10001,-1,24070.1,73.6717
3614,10001,1,67410.3,59.2508
3615,10001,1,18083.7,-61.8442
3616,10001,1,42911.4,-90.2855
3617,10001,-1,9462.29,-77.2442
3618,10001,1,21355.5,98.6234
3619,10001,-1,7964.36,-42.6766
3620,10001,-1,53062.2,92.5575
3621,10001,-1,11889.7,7.33023
3622,10001,1,80286.1,50.3653
3623,10001,1,9069.9,-72.3221
3624,10001,-1,11293.7,-38.161
3625,10001,1,7991.92,-42.3951
3626,10001,-1,13597.5,-84.9545
3627,10001,1,8262.57,-25.4137
3628,10001,-1,10822,90.6579
3629,10001,1,11660.7,-26.6231
3630,10001,1,26929.6,-49.6664
3631,10001,-1,5868.84,-64.6343
3632,10001,-1,5588.41,84.6112
3633,10001,-1,6797.08,-28.5536
3634,10001,1,6085.51,42.8252
3635,10001,-1,9091.67,-74.2909
3636,10001,1,8627.29,-23.0561
3637,10001,1,10083.6,80.6501
3638,10001,1,29841.3,82.4795
3639,10001,1,15934.2,81.6256
3640,10001,1,5401.5,94.2699
3641,10001,-1,8605.03,-37.4607
3642,10001,-1,5204.95,79.6294
3643,10001,-1,13049.7,-26.3002
3644,10001,1,32693.1,67.6516
3645,10001,1,434261,-96.5772
3646,10001,-1,28146.9,-55.7089
3647,10001,1,35382.9,73.6645
3648,10001,-1,9643.78,91.3016
3649,10001,-1,5132.67,-8.76675
3650,10001,-1,469784,9.17104
3651,10001,-1,8769.58,29.3453
3652,10001,1,65197.1,96.6648
3653,10001,-1,29520.5,19.4292
3654,10001,-1,18609.4,19.9095
3655,10001,-1,7788.75,-97.3342
3656,10001,1,11319.5,85.4159
3657,10001,1,16668.8,-41.3484
3658,10001,-1,8916.47,-72.2239
3659,10001,-1,6339.83,5.15034
3660,10001,1,28053.4,29.1242
3661,10001,-1,49221.1,69.7491
3662,10001,1,18355.5,86.8341
3663,10001,1,5034.24,72.4881
3664,10001,1,36945.1,43.5584
3665,10001,1,18854.9,-40.9523
3666,10001,1,17770.1,-28.7631
3667,10001,-1,5616.07,-2.56377
3668,10001,-1,22008.2,-42.4693
3669,10001,1,49696,54.2033
3670,10001,-1,5711.75,-86.5399
3671,10001,1,18668.1,17.0771
3672,10001,-1,7030.2,31.9549
3673,10001,1,21063.7,93.8261
3674,10001,-1,5569.6,84.2992
3675,10001,-1,8502.42,-87.4946
3676,10001,-1,8401.4,20.3343
3677,10001,-1,36756,-83.1632
3678,10001,1,28033.1,-28.7691
3679,10001,1,28143.6,-78.1981
3680,10001,-1,28724,66.5064
3681,10001,-1,7292.06,-16.8961
3682,10001,-1,65442.3,-40.6016
3683,10001,-1,15974.1,96.379
3684,10001,-1,21587.5,7.85314
3685,10001,1,14266.3,66.3824
3686,10001,-1,5682.16,-55.0752
3687,10001,1,22956.1,56.7976
3688,10001,-1,8858.3,-98.0712
3689,10001,1,11100.1,-35.6706
3690,10001,-1,7507.38,50.285
3691,10001,-1,12965.7,49.6796
3692,10001,-1,9524.52,98.8138
3693,10001,-1,21905.7,87.1065
3694,10001,1,6617.42,-47.9373
3695,10001,1,5368.06,-19.5677
3696,10001,-1,11473.5,69.0088
3697,10001,1,5261.84,-84.8053
3698,10001,-1,23521,91.0283
3699,10001,-1,5593.33,-6.32978
3700,10001,1,8751,-49.4433
3701,10001,-1,21448.3,-70.93
3702,10001,-1,6700.19,-3.15486
3703,10001,-1,25187.4,68.0288
3704,10001,1,22419.2,18.3304
3705,10001,-1,12144.9,-71.7976
3706,10001,1,5065.57,29.0875
3707,10001,-1,9305.8,29.1429
3708,10001,-1,6611.98,-67.6959
3709,10001,1,61227.3,85.4394
3710,10001,1,7121.68,83.9222
3711,10001,-1,9049.81,79.4404
3712,10001,1,8441.09,72.2475
3713,10001,-1,12761.6,-48.2644
3714,10001,1,5193.89,-70.5474
3715,10001,-1,13856.7,-42.0935
3716,10001,1,39599.4,-60.1262
3717,10001,-1,11024.1,-97.5667
3718,10001,-1,5584.48,-51.5053
3719,10001,-1,6614.09,-60.3064
3720,10001,-1,6103.52,-50.0234
3721,10001,-1,5687,-35.2164
3722,10001,-1,6027.87,35.9325
3723,10001,-1,28129.6,78.2026
3724,10001,1,22617.1,93.1672
3725,10001,1,10562.8,54.9994
3726,10001,1,10462.4,50.7612
3727,10001,1,7303.29,41.105
3728,10001,1,5211.74,28.056
3729,10001,-1,8508.24,-81.6478
3730,10001,-1,21584.1,-2.76652
3731,10001,1,66582.9,-58.6264
3732,10001,-1,6077.6,-37.4514
3733,10001,-1,11878.7,18.6313
3734,10001,-1,9618.26,-60.1513
3735,10001,-1,45562.8,64.6117
3736,10001,-1,11850.5,-43.0748
3737,10001,1,6588.88,38.4712
3738,10001,-1,9029.36,-8.45646
3739,10001,-1,5758.52,-37.6295
3740,10001,-1,5030.16,-16.3785
3741,10001,-1,5629.47,-3.68271
3742,10001,1,12127.4,94.6547
3743,10001,1,5402.57,-76.7285
3744,10001,-1,7911,76.237
3745,10001,-1,7254.47,32.7979
3746,10001,1,170050,45.6454
3747,10001,-1,6092.36,24.3393
3748,10001,-1,8332.58,40.455
3749,10001,1,11171.1,-51.4546
3750,10001,-1,7110.25,-4.84179
3751,10001,-1,6261.81,-67.2961
3752,10001,1,7475.86,-35.3296
3753,10001,-1,5372.67,92.9927
3754,10001,-1,61342.4,-91.515
3755,10001,-1,8419.14,-22.9284
3756,10001,-1,18922.1,-97.6401
3757,10001,1,9480.08,-50.3817
3758,10001,-1,5883.82,-90.8604
3759,10001,-1,27784.4,1.32914
3760,10001,-1,5378,75.9696
3761,10001,1,7506.75,46.8082
3762,10001,1,11131.1,-99.4844
3763,10001,1,149871,25.0534
3764,10001,1,8867.99,69.2508
3765,10001,1,5474.88,-2.86521
3766,10001,1,5934.33,-54.187
3767,10001,-1,12040.7,-93.1199
3768,10001,-1,13873.5,-16.604
3769,10001,1,10921.2,-89.3963
3770,10001,1,5157.34,43.9793
3771,10001,-1,15267.7,-95.5636
3772,10001,1,62621.7,-96.7775
3773,10001,1,15730.3,-80.0331
3774,10001,1,6398.14,38.6043
3775,10001,1,42398.9,55.0802
3776,10001,1,10990.3,-26.4416
3777,10001,1,6983.48,35.0001
3778,10001,-1,6461.85,62.5127
3779,10001,1,70389.6,-4.81831
3780,10001,-1,270402,19.7723
3781,10001,-1,6297.64,43.5932
3782,10001,-1,7157.61,16.3733
3783,10001,-1,6276.95,-18.5447
3784,10001,1,290983,44.0898
3785,10001,1,7295.8,12.2807
3786,10001,1,7376.34,36.8585
3787,10001,1,14719.7,92.8714
3788,10001,-1,7907.68,-80.705
3789,10001,1,29424.7,74.7767
3790,10001,1,26925.4,-72.5472
3791,10001,-1,8795.96,-61.2073
3792,10001,1,7234.12,-7.13611
3793,10001,1,6519.79,41.1458
3794,10001,-1,10011.5,71.2254
3795,10001,-1,29948.2,-9.17639
3796,10001,1,13094.7,55.6623
3797,10001,-1,22586.7,28.955
3798,10001,-1,11189,-95.8398
3799,10001,-1,22807.3,-96.3867
3800,10001,1,5430.5,53.1652
3801,10001,1,13885.1,-78.8465
3802,10001,-1,18017.3,32.9002
3803,10001,1,14904.8,-14.9113
3804,10001,-1,21286.2,-39.3058
3805,10001,-1,29434.8,55.6116
3806,10001,1,9959.36,-20.29
3807,10001,-1,6318.39,45.1657
3808,10001,1,5030.54,71.19
3809,10001,1,14502.2,31.4315
3810,10001,1,5168.52,-20.384
3811,10001,1,5303.53,66.216
3812,10001,1,17491,58.8555
3813,10001,-1,15129,59.4262
3814,10001,-1,21631.3,-1.35593
3815,10001,-1,60503.6,-21.2332
3816,10001,-1,7093.8,-69.3761
3817,10001,1,9483.7,62.495
3818,10001,-1,9139.19,-90.8612
3819,10001,1,6241.3,-74.6578
3820,10001,-1,9194.67,18.7341
3821,10001,1,7382.59,26.8649
3822,10001,-1,33236.6,-86.7166
3823,10001,1,5022.68,46.2914
3824,10001,1,16512.4,-87.8026
3825,10001,1,17069.1,-63.5933
3826,10001,1,17789.8,43.875
3827,10001,-1,14825.4,-19.1584
3828,10001,-1,6364.86,52.9151
3829,10001,1,44075.7,-80.2628
3830,10001,1,8975.46,20.1557
3831,10001,-1,21221.6,76.7723
3832,10001,-1,5851.93,33.0522
3833,10001,-1,64384.6,57.4433
3834,10001,-1,8568.73,89.4793
3835,10001,1,5826.03,-50.2688
3836,10001,1,7323.81,-33.5886
3837,10001,-1,5590.27,-38.3415
3838,10001,1,36175.7,42.545
3839,10001,-1,7225.33,35.3771
3840,10001,-1,23205.9,26.2636
3841,10001,-1,6305.25,-16.9248
3842,10001,-1,9550.27,13.2829
3843,10001,1,9809.92,-24.9154
3844,10001,-1,19526.8,5.50018
3845,10001,1,5056.42,18.9133
3846,10001,-1,47303.2,-13.8967
3847,10001,-1,77926.1,39.3835
3848,10001,1,6289.39,46.3426
3849,10001,-1,5356.56,5.88001
3850,10001,-1,15746.2,-94.1513
3851,10001,-1,12301.9,0.210454
3852,10001,1,7576.53,-41.2353
3853,10001,-1,8738.21,-80.3907
3854,10001,1,5699.55,-25.869
3855,10001,1,8218.7,58.1881
3856,10001,-1,95185.3,35.4585
3857,10001,1,5533.58,88.0062
3858,10001,-1,5102.38,-73.9673
3859,10001,-1,6069.65,46.3403
3860,10001,-1,5692.34,-16.8495
3861,10001,1,8736.29,60.1374
3862,10001,1,6551.35,-65.1847
3863,10001,-1,9089.53,99.6391
3864,10001,1,13487,-7.98226
3865,10001,-1,41542.8,96.4192
3866,10001,1,10400.2,-82.8093
3867,10001,-1,6139.4,-65.6803
3868,10001,-1,5269.2,46.2616
3869,10001,1,20484.3,84.947
3870,10001,-1,17877.5,-4.71122
3871,10001,1,9883.64,-60.2627
3872,10001,-1,5701.19,99.1113
3873,10001,1,29479.1,-46.4977
3874,10001,-1,20895.4,-70.3923
3875,10001,1,7045.35,18.7921
3876,10001,1,11241.5,54.8059
3877,10001,1,14098.6,-59.1565
3878,10001,-1,9018.96,9.62364
3879,10001,-1,7297.08,-68.6725
3880,10001,-1,6074.21,84.0246
3881,10001,-1,11007.8,-65.9871
3882,10001,1,6366.07,-7.32784
3883,10001,-1,14089.9,79.6674
3884,10001,1,12205.1,98.5445
3885,10001,-1,10605.4,-48.6671
3886,10001,1,203606,-66.7649
3887,10001,-1,45435.9,-90.9907
3888,10001,-1,6948.23,-83.8075
3889,10001,1,25067.9,50.5129
3890,10001,1,29688.4,-42.479
3891,10001,1,6541.6,1.67455
3892,10001,-1,154122,37.9273
3893,10001,1,7566.95,54.0987
3894,10001,-1,5963.48,17.966
3895,10001,1,242599,-73.8419
3896,10001,-1,5583.83,-44.8851
3897,10001,1,14782.4,86.7153
3898,10001,1,5820.62,34.216
3899,10001,-1,7152.46,-29.9146
3900,10001,1,36782.2,-15.7885
3901,10001,1,19942.3,-89.818
3902,10001,-1,27814.9,-61.0624
3903,10001,-1,26200.3,3.06838
3904,10001,-1,80618.3,9.83172
3905,10001,-1,11297.8,-86.1264
3906,10001,1,58411.3,1.60183
3907,10001,1,12472.7,-22.4404
3908,10001,1,11733.1,-59.8457
3909,10001,-1,14858.2,75.5376
3910,10001,-1,18620.5,-39.0904
3911,10001,-1,10063.7,-24.1021
3912,10001,-1,5928.24,22.8226
3913,10001,1,12055.1,61.5247
3914,10001,-1,6382.44,-9.46201
3915,10001,-1,7980.94,42.4534
3916,10001,1,8204.15,-43.6879
3917,10001,-1,161527,70.6786
3918,10001,-1,16189.9,-50.9824
3919,10001,-1,11174.6,-81.0685
3920,10001,1,15400.7,10.8965
3921,10001,1,6818.98,9.70212
3922,10001,-1,49485.5,-97.7097
3923,10001,-1,25179.7,-95.151
3924,10001,1,7318.35,-93.0956
3925,10001,-1,89319.2,92.004
3926,10001,1,7931.67,68.5605
3927,10001,1,32038.3,85.6637
3928,10001,-1,7543.14,42.3358
3929,10001,1,80085.2,-46.749
3930,10001,-1,11694,11.3541
3931,10001,-1,5962.32,98.3715
3932,10001,-1,7635.3,-92.0469
3933,10001,1,5191.62,49.236
3934,10001,-1,7968.14,-11.2209
3935,10001,1,10518.7,70.0704
3936,10001,-1,16021.1,-68.6378
3937,10001,-1,6109.56,46.394
3938,10001,-1,9808.86,15.3586
3939,10001,-1,9602.75,67.4896
3940,10001,-1,38458.2,-23.8909
3941,10001,1,21425,-16.4167
3942,10001,1,5024.58,37.6316
3943,10001,1,9644.19,-45.5894
3944,10001,-1,11925.2,22.6515
3945,10001,1,15582.2,-19.268
3946,10001,-1,64407.5,-49.262
3947,10001,-1,125188,-39.9426
3948,10001,-1,5941.29,55.5552
3949,10001,-1,8249,64.855
3950,10001,-1,9835.69,-23.6963
3951,10001,-1,12807.5,56.4494
3952,10001,1,5165.4,-96.6433
3953,10001,-1,36932.7,-3.01594
3954,10001,-1,6698.24,12.683
3955,10001,1,120669,-90.8424
3956,10001,1,8945.29,82.1915
3957,10001,-1,9638.33,40.0162
3958,10001,-1,8361.4,51.2422
3959,10001,1,64018.9,65.0598
3960,10001,-1,5073.7,-19.8847
3961,10001,-1,9216.78,-26.1561
3962,10001,-1,24628.4,0.841965
3963,10001,-1,7434.83,68.3702
3964,10001,1,7670.08,-0.277887
3965,10001,1,20358.7,-63.2444
3966,10001,1,13396.6,-62.616
3967,10001,1,28360.2,12.63
3968,10001,1,5178.83,-61.4833
3969,10001,-1,7352.12,-62.8135
3970,10001,1,5920.59,72.8316
3971,10001,-1,9542.09,45.1113
3972,10001,-1,83815.7,5.56399
3973,10001,-1,11242.3,60.7629
3974,10001,-1,16078,-87.9482
3975,10001,1,5698.71,-21.7646
3976,10001,1,10637.1,87.482
3977,10001,1,28067.9,31.4062
3978,10001,-1,10007.1,-63.007
3979,10001,1,5857.8,68.9143
3980,10001,1,7278.1,-54.8601
3981,10001,-1,6729.8,71.5304
3982,10001,1,7853.95,-14.2599
3983,10001,1,17034.5,72.467
3984,10001,1,6310.34,-53.28
3985,10001,1,6264.81,-89.3251
3986,10001,-1,15029.5,26.0676
3987,10001,-1,9872.66,-44.0136
3988,10001,-1,30013.6,-29.2686
3989,10001,-1,11459.4,58.5269
3990,10001,-1,5839.22,-93.7429
3991,10001,1,15822.3,61.6203
3992,10001,1,12380.4,-72.6919
3993,10001,1,5139.92,-40.7748
3994,10001,-1,8646.09,-4.82659
3995,10001,1,9606.47,-49.3562
3996,10001,1,31760.7,-61.0874
3997,10001,1,6227.94,79.4943
3998,10001,-1,44633.6,45.9012
3999,10001,-1,7284.58,-63.4928
4000,10001,1,11554.9,91.42
4001,10001,-1,5983.94,15.1682
4002,10001,1,7689.07,85.4119
4003,10001,1,8462.81,-11.0852
4004,10001,-1,8457.03,-36.9298
4005,10001,1,11807.6,-40.7831
4006,10001,-1,109280,43.0247
4007,10001,1,94815.4,64.5162
4008,10001,-1,11162.6,9.24056
4009,10001,1,7097.94,-24.9823
4010,10001,1,7798.32,-45.0574
4011,10001,1,217479,26.9786
4012,10001,-1,6313.09,-17.111
4013,10001,-1,7090.86,84.624
4014,10001,-1,7374.73,-83.5447
4015,10001,1,10908.9,-85.9873
4016,10001,-1,17200,86.7605
4017,10001,1,6750.07,93.8857
4018,10001,1,5573.36,71.3915
4019,10001,1,6024.45,28.6643
4020,10001,1,10753.2,-55.0421
4021,10001,-1,83478.2,69.5751
4022,10001,-1,24510.9,-60.2096
4023,10001,1,5727.67,-55.5118
4024,10001,-1,12869.5,39.0992
4025,10001,1,27649.9,39.0892
4026,10001,-1,34282.3,4.38871
4027,10001,-1,11043.1,43.8362
4028,10001,-1,5587.43,-14.0054
4029,10001,1,6128.05,-34.3033
4030,10001,-1,6944.87,-66.4125
4031,10001,1,10044.9,33.5309
4032,10001,-1,6941.45,-65.6853
4033,10001,-1,26395.8,-76.5163
4034,10001,-1,6434.35,96.295
4035,10001,-1,5151.91,81.8742
4036,10001,1,5249.93,69.0579
4037,10001,-1,13779.7,-54.448
4038,10001,1,20017.7,88.8594
